Latitude,Longitude,Altitude,Time,Segment
-34.5729342,-58.49736658,49.900001525878906,2021-06-09T08:39:47Z,
-34.57297065,-58.49718665,50.29999923706055,2021-06-09T08:39:53Z,
-34.57302169,-58.49715578,51.70000076293945,2021-06-09T08:39:57Z,
-34.57317393,-58.49711315,52.29999923706055,2021-06-09T08:40:02Z,
-34.57332991,-58.49702409,43.5,2021-06-09T08:40:07Z,
-34.57343293,-58.49694868,43.900001525878906,2021-06-09T08:40:12Z,
-34.57352269,-58.49687017,42.599998474121094,2021-06-09T08:40:17Z,
-34.57370785,-58.49678501,43.79999923706055,2021-06-09T08:40:25Z,
-34.57373424,-58.49671736,43.900001525878906,2021-06-09T08:40:29Z,
-34.57378257,-58.49664726,45.400001525878906,2021-06-09T08:40:34Z,
-34.57378514,-58.4966016,45.70000076293945,2021-06-09T08:40:39Z,
-34.57402182,-58.49646496,43.70000076293945,2021-06-09T08:40:49Z,
-34.57406688,-58.49639818,44.599998474121094,2021-06-09T08:40:53Z,
-34.57421114,-58.49633108,45.900001525878906,2021-06-09T08:40:58Z,
-34.5742509,-58.49626781,47.5,2021-06-09T08:41:03Z,
-34.57429042,-58.4962183,46.79999923706055,2021-06-09T08:41:09Z,
-34.57441206,-58.49612891,47.900001525878906,2021-06-09T08:41:14Z,
-34.57447661,-58.49605607,47.5,2021-06-09T08:41:19Z,
-34.5745984,-58.49604664,37.599998474121094,2021-06-09T08:41:24Z,
-34.57466007,-58.495993,36.79999923706055,2021-06-09T08:41:29Z,
-34.57465963,-58.49596257,42.29999923706055,2021-06-09T08:41:34Z,
-34.57468322,-58.49591344,44.5,2021-06-09T08:41:39Z,
-34.57472964,-58.49586634,47.5,2021-06-09T08:41:45Z,
-34.57474407,-58.49580785,50.5,2021-06-09T08:41:50Z,
-34.57484812,-58.49580986,46.0,2021-06-09T08:41:55Z,
-34.57488706,-58.49581051,46.400001525878906,2021-06-09T08:41:59Z,
-34.57491976,-58.49578468,42.400001525878906,2021-06-09T08:42:04Z,
-34.57501493,-58.49571412,39.0,2021-06-09T08:42:09Z,
-34.57505018,-58.49564175,38.0,2021-06-09T08:42:15Z,
-34.57508725,-58.49559607,39.70000076293945,2021-06-09T08:42:20Z,
-34.57517629,-58.4955818,41.70000076293945,2021-06-09T08:42:25Z,
-34.57516196,-58.49548217,42.099998474121094,2021-06-09T08:42:32Z,
-34.57519635,-58.49547274,47.599998474121094,2021-06-09T08:42:36Z,
-34.5752158,-58.49542914,50.099998474121094,2021-06-09T08:42:41Z,
-34.5752987,-58.49546732,47.5,2021-06-09T08:42:46Z,
-34.57538084,-58.49539261,45.599998474121094,2021-06-09T08:42:51Z,
-34.57541682,-58.4953419,46.5,2021-06-09T08:42:56Z,
-34.57549091,-58.49525187,47.20000076293945,2021-06-09T08:43:02Z,
-34.57555227,-58.4952049,39.20000076293945,2021-06-09T08:43:08Z,
